iter	Passed	Remaining
417	2511	3496
418	2516	3489
419	2522	3482
420	2527	3476
421	2533	3469
422	2538	3462
423	2544	3456
424	2549	3449
425	2555	3442
426	2560	3436
427	2566	3430
428	2573	3425
429	2579	3419
430	2586	3414
431	2592	3408
432	2597	3401
433	2603	3395
434	2609	3389
435	2615	3383
436	2622	3378
437	2627	3370
438	2632	3364
439	2639	3359
440	2644	3352
441	2650	3345
442	2656	3339
443	2661	3332
444	2666	3326
445	2672	3319
446	2677	3312
447	2682	3304
448	2688	3298
449	2693	3292
450	2699	3286
451	2704	3279
452	2709	3272
453	2715	3265
454	2721	3259
455	2726	3252
456	2731	3246
457	2737	3239
458	2742	3232
459	2748	3226
460	2754	3220
461	2759	3213
462	2764	3206
463	2770	3200
464	2775	3193
465	2780	3186
466	2786	3179
467	2791	3173
468	2796	3166
469	2801	3159
470	2807	3153
471	2813	3146
472	2819	3141
473	2824	3134
474	2830	3128
475	2836	3122
476	2842	3116
477	2847	3109
478	2853	3104
479	2859	3097
480	2865	3091
481	2870	3085
482	2876	3078
483	2881	3072
484	2887	3066
485	2894	3061
486	2900	3055
487	2905	3048
488	2910	3041
489	2917	3036
490	2922	3030
491	2927	3023
492	2934	3017
493	2939	3010
494	2945	3004
495	2950	2998
496	2955	2991
497	2961	2985
498	2967	2978
499	2972	2972
500	2977	2966
501	2983	2960
502	2988	2953
503	2994	2946
504	2999	2939
505	3004	2933
506	3010	2927
507	3016	2921
508	3021	2914
509	3027	2909
510	3033	2902
511	3038	2896
512	3044	2890
513	3050	2884
514	3055	2877
515	3060	2870
516	3066	2864
517	3071	2858
518	3077	2852
519	3082	2845
520	3088	2839
521	3093	2833
522	3103	2830
523	3109	2824
524	3115	2818
525	3120	2812
526	3126	2806
527	3132	2800
528	3137	2793
529	3143	2787
530	3148	2780
531	3153	2774
532	3159	2767
533	3164	2761
534	3169	2754
535	3175	2748
536	3180	2741
537	3185	2735
538	3191	2729
539	3197	2723
540	3202	2717
541	3208	2710
542	3213	2704
543	3219	2698
544	3225	2692
545	3231	2687
546	3236	2680
547	3241	2673
548	3247	2667
549	3252	2660
550	3257	2654
551	3263	2648
552	3269	2642
553	3274	2636
554	3280	2629
555	3285	2623
556	3291	2617
557	3297	2611
558	3302	2605
559	3307	2598
560	3313	2593
561	3319	2586
562	3324	2580
563	3330	2574
564	3336	2568
565	3341	2562
566	3347	2556
567	3352	2549
568	3357	2543
569	3363	2537
570	3367	2530
571	3373	2523
572	3378	2517
573	3383	2511
574	3389	2505
575	3395	2499
576	3400	2492
577	3406	2486
578	3411	2480
579	3416	2474
580	3422	2468
581	3428	2462
582	3434	2456
583	3439	2449
584	3445	2444
585	3450	2438
586	3456	2431
587	3461	2425
588	3468	2420
589	3473	2414
590	3479	2407
591	3484	2401
592	3490	2395
593	3495	2389
594	3504	2385
595	3509	2379
596	3514	2372
597	3519	2366
598	3525	2360
599	3531	2354
600	3538	2349
601	3543	2342
602	3549	2336
603	3554	2330
604	3559	2324
605	3564	2317
606	3570	2311
607	3575	2305
608	3580	2298
609	3586	2292
610	3592	2286
611	3597	2280
612	3602	2274
613	3608	2268
614	3613	2262
615	3619	2256
616	3625	2250
617	3630	2244
618	3636	2238
619	3642	2232
620	3647	2226
621	3653	2220
622	3659	2214
623	3664	2208
624	3670	2202
625	3676	2196
626	3681	2190
627	3687	2184
628	3692	2177
629	3697	2171
630	3702	2165
631	3707	2159
632	3712	2152
633	3717	2146
634	3723	2140
635	3729	2134
636	3735	2128
637	3741	2123
638	3746	2116
639	3752	2110
640	3757	2104
641	3762	2097
642	3768	2092
643	3773	2085
644	3778	2079
645	3784	2073
646	3790	2067
647	3795	2061
648	3801	2055
649	3807	2050
650	3813	2044
651	3819	2038
652	3823	2031
653	3829	2025
654	3834	2019
655	3841	2014
656	3848	2009
657	3855	2003
658	3861	1997
659	3867	1992
660	3873	1986
661	3879	1980
662	3884	1974
663	3889	1968
664	3895	1962
665	3901	1956
666	3906	1950
667	3912	1944
668	3917	1938
669	3922	1931
670	3927	1925
671	3933	1919
672	3939	1914
673	3945	1908
674	3950	1902
675	3956	1896
676	3962	1890
677	3967	1884
678	3973	1878
679	3978	1872
680	3984	1866
681	3990	1860
682	3995	1854
683	4001	1848
684	4007	1842
685	4012	1836
686	4018	1830
687	4023	1824
688	4029	1818
689	4036	1813
690	4041	1807
691	4047	1801
692	4054	1796
693	4060	1790
694	4065	1784
695	4071	1778
696	4077	1772
697	4082	1766
698	4087	1760
699	4094	1754
700	4101	1749
701	4106	1743
702	4112	1737
703	4117	1731
704	4122	1724
705	4128	1719
706	4135	1713
707	4140	1707
708	4145	1701
709	4151	1695
710	4157	1689
711	4162	1683
712	4168	1678
713	4174	1672
714	4179	1666
715	4184	1659
716	4190	1653
717	4196	1648
718	4202	1642
719	4207	1636
720	4212	1630
721	4218	1624
722	4223	1618
723	4229	1612
724	4234	1606
725	4241	1600
726	4247	1594
727	4252	1588
728	4258	1582
729	4263	1576
730	4269	1571
731	4274	1565
732	4280	1559
733	4285	1553
734	4291	1547
735	4298	1541
736	4303	1535
737	4308	1529
738	4315	1524
739	4321	1518
740	4326	1512
741	4332	1506
742	4337	1500
743	4342	1494
744	4349	1488
745	4354	1482
746	4360	1476
747	4365	1470
748	4370	1464
749	4375	1458
750	4381	1452
751	4386	1446
752	4394	1441
753	4399	1435
754	4409	1430
755	4414	1424
756	4419	1418
757	4425	1412
758	4431	1407
759	4437	1401
760	4443	1395
761	4449	1389
762	4455	1383
763	4460	1377
764	4466	1371
765	4471	1366
766	4477	1360
767	4482	1354
768	4487	1348
769	4493	1342
770	4499	1336
771	4505	1330
772	4511	1324
773	4516	1318
774	4522	1313
775	4527	1307
776	4533	1300
777	4538	1295
778	4543	1288
779	4549	1283
780	4555	1277
781	4565	1272
782	4570	1266
783	4576	1260
784	4581	1254
785	4587	1249
786	4592	1243
787	4598	1237
788	4603	1231
789	4608	1225
790	4615	1219
791	4620	1213
792	4625	1207
793	4630	1201
794	4636	1195
795	4641	1189
796	4646	1183
797	4652	1177
798	4658	1171
799	4663	1165
800	4669	1160
801	4674	1154
802	4679	1147
803	4684	1142
804	4690	1136
805	4696	1130
806	4701	1124
807	4706	1118
808	4712	1112
809	4718	1106
810	4723	1100
811	4729	1094
812	4735	1089
813	4740	1083
814	4745	1077
815	4751	1071
816	4756	1065
817	4762	1059
818	4767	1053
819	4773	1047
820	4778	1041
821	4784	1035
822	4788	1029
823	4794	1024
824	4799	1018
825	4804	1012
826	4809	1006
827	4816	1000
828	4821	994
829	4827	988
830	4833	982
831	4839	977
832	4844	971
833	4850	965
834	4856	959
835	4862	953
836	4867	947
837	4873	942
838	4879	936
839	4885	930
840	4891	924
841	4896	918
842	4902	913
843	4908	907
844	4913	901
845	4919	895
846	4925	889
847	4930	883
848	4936	877
849	4941	872
850	4947	866
851	4953	860
852	4959	854
853	4964	848
854	4970	842
855	4975	837
856	4980	831
857	4986	825
858	4991	819
859	4996	813
860	5001	807
861	5007	801
862	5012	795
863	5018	789
864	5024	784
865	5030	778
866	5035	772
867	5041	766
868	5047	760
869	5062	756
870	5067	750
871	5072	744
872	5078	738
873	5083	732
874	5090	727
875	5095	721
876	5101	715
877	5106	709
878	5112	703
879	5117	697
880	5123	692
881	5128	686
882	5134	680
883	5139	674
